기간,웃긴대학,아프리카TV,인벤,도탁스,오유,트위터,일베,이종락싸,인스티즈,네이트판,쭉빵여시
2016/03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016/04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016/05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016/06,0.0,0.14624206401334455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016/07,0.0,0.2924841280266891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016/08,0.0,0.2924841280266891,0.0,0.07199145214179896,0.0,0.0,0.0,0.22010652738416056,0.0,0.0,0.15668261342706602
2016/09,0.0,0.2924841280266891,0.0,0.09598860285573194,0.0,0.0,0.0,0.3243675140398155,0.0,0.0,0.30963468843920194
2016/10,0.0,0.4387261920400336,0.0,0.1319843289266314,0.0,0.0,0.0,0.4054593925497694,0.0,0.0,0.5036226860155695
2016/11,0.0,0.4387261920400336,0.0,0.28796580856719584,0.0,0.0,0.0,0.4633821629140222,0.0,0.0,0.7386466061561685
2016/12,0.0,0.4387261920400336,0.0,0.3479586853520283,0.0,0.0,0.0,0.48655127105972334,0.0,0.0,0.962478911051977
2017/01,0.0,0.4387261920400336,0.0,0.40795156213686073,0.3091719437730592,0.0,0.0,0.5792277036425277,0.0,0.0,1.1713890622880652
2017/02,0.0,0.8774523840800672,0.017604372088502487,0.5039401649925926,0.7869831296041505,0.0,0.35196590358328533,0.648735028079631,0.0,0.0,1.4325267513331752
2017/03,0.08679071266995132,1.3161785761201008,0.05281311626550745,0.9838831792712522,1.124261613720215,0.3126738920701269,0.6126813877190523,0.9962716502651477,0.1666526799903365,0.06344105924568734,3.036658269753137
2017/04,1.30186069004927,1.901146832173479,0.686570511451597,5.615333267060318,3.035506357044581,2.292941875180931,2.4246540024626326,5.7343542660610245,0.999916079942019,0.8564542998167792,6.207615922443759
2017/05,3.9055820701478097,2.339873024213513,6.7600788819849535,8.746961435228574,5.930480012374135,5.767096231515675,6.361457812912713,9.17496682569764,4.332969679748749,3.2354940215300547,10.176908795929432
2017/06,5.90176846155669,3.948535728360303,10.175327067154436,11.302657986262435,8.99409290976172,8.476936629456775,10.832728365841117,11.399201207684946,7.110514346254358,8.405940350053573,13.963405287083528
